Company,Product_Type,Greenhouse_Gas_Emissions,Pollutants_Emitted,Water_Consumption,Energy_Consumption,Waste_Generation,sustainability_rating,sustainability_category
Nike,Wool,0.14619047619047626,0.75,0.3720000000000001,0.65625,0.9550000000000001,0.5758880952380953,Not Sustainable
Adidas,Polyester,0.8545238095238095,0.0625,0.1292500000000001,0.08499999999999996,0.30000000000000004,0.2862547619047619,Moderately Sustainable
Nike,Organic_Cotton,0.0630952380952381,0.25,0.6952500000000001,0.575,0.47,0.4106690476190476,Moderately Sustainable
Urban Outfitters,Nylon,0.26833333333333337,1.0,0.37575000000000003,0.50875,0.40000000000000013,0.5105666666666668,Not Sustainable
Nike,Cotton,0.05047619047619051,0.3125,0.5110000000000001,0.6625000000000001,0.4950000000000001,0.40629523809523815,Moderately Sustainable
Zara,Synthetic_Blend,0.8702380952380953,0.375,0.6265000000000001,0.365,0.885,0.624347619047619,Not Sustainable
Adidas,Nylon,0.1442857142857143,0.875,0.17674999999999996,0.9125000000000001,0.565,0.5347071428571428,Not Sustainable
Nike,Wool,0.1264285714285715,0.5625,0.9125000000000001,0.38375000000000004,0.20000000000000007,0.4370357142857143,Moderately Sustainable
Adidas,Organic_Cotton,0.4371428571428571,0.1875,0.2057500000000001,0.1775,0.30000000000000004,0.26157857142857144,Moderately Sustainable
Zara,Organic_Cotton,0.7195238095238095,0.875,0.8227500000000001,0.7050000000000001,0.16500000000000004,0.6574547619047619,Not Sustainable
Zara,Nylon,0.7764285714285715,0.9375,0.5382500000000001,0.5250000000000001,0.98,0.7514357142857144,Not Sustainable
Forever 21,Nylon,0.6183333333333334,0.125,0.46075,0.59625,0.8700000000000001,0.5340666666666667,Not Sustainable
Nike,Recycled_Poly,0.3547619047619048,0.25,0.44300000000000006,0.6425000000000001,0.07000000000000006,0.352052380952381,Moderately Sustainable
Forever 21,Recycled_Poly,0.32095238095238093,0.3125,0.33024999999999993,0.9075,0.2849999999999999,0.4312404761904761,Moderately Sustainable
Forever 21,Synthetic_Blend,0.4885714285714286,0.375,0.65025,0.7050000000000001,0.3500000000000001,0.5137642857142858,Not Sustainable
Nike,Viscose,0.18214285714285722,1.0,0.65625,0.21500000000000008,0.7550000000000001,0.5616785714285715,Not Sustainable
Adidas,Recycled_Poly,0.6583333333333332,0.0625,0.845,0.036250000000000004,0.09999999999999998,0.3404166666666667,Moderately Sustainable
Forever 21,Synthetic_Blend,0.8123809523809524,0.0,0.5097499999999999,0.8025,0.6950000000000001,0.5639261904761905,Not Sustainable
Nike,Linen,0.7919047619047619,0.5625,0.46425000000000005,0.09250000000000003,0.8800000000000001,0.5582309523809524,Not Sustainable
Adidas,Linen,0.9442857142857142,0.875,0.20875,0.43500000000000005,0.7750000000000001,0.6476071428571428,Not Sustainable
Nike,Organic_Cotton,0.7776190476190477,0.25,0.77875,0.4737500000000001,0.655,0.5870238095238095,Not Sustainable
Zara,Organic_Cotton,0.9097619047619048,0.1875,0.27374999999999994,0.575,0.31499999999999995,0.45220238095238086,Moderately Sustainable
Zara,Polyester,0.749047619047619,0.8125,0.254,0.2037500000000001,0.41500000000000004,0.48685952380952385,Moderately Sustainable
Nike,Cotton,0.9716666666666667,1.0,0.478,0.6375,0.3900000000000001,0.6954333333333333,Not Sustainable
Zara,Nylon,0.9857142857142858,0.875,0.9897500000000001,0.3075000000000001,0.2749999999999999,0.6865928571428571,Not Sustainable
Nike,Polyester,0.5485714285714285,0.9375,0.61175,0.8362499999999999,0.8600000000000001,0.7588142857142858,Not Sustainable
Nike,Tencel,0.2095238095238095,0.8125,0.137,0.33750000000000013,0.9299999999999999,0.48530476190476185,Moderately Sustainable
Urban Outfitters,Organic_Cotton,0.7811904761904762,0.0625,0.58375,0.71875,0.245,0.47823809523809524,Moderately Sustainable
Forever 21,Synthetic_Blend,0.7533333333333334,1.0,0.4610000000000001,0.9775,0.7,0.7783666666666667,Not Sustainable
Forever 21,Wool,0.23166666666666674,0.25,0.9982500000000001,0.12375000000000003,0.5,0.42073333333333335,Moderately Sustainable
Nike,Tencel,0.28119047619047627,0.375,0.6167500000000001,0.6512500000000001,0.51,0.4868380952380953,Moderately Sustainable
Zara,Polyester,0.2671428571428572,0.625,0.82325,0.60625,0.6599999999999999,0.5963285714285714,Not Sustainable
Adidas,Viscose,0.2726190476190476,0.625,0.9535,0.78375,0.405,0.6079738095238095,Not Sustainable
Urban Outfitters,Viscose,0.6559523809523808,1.0,0.8480000000000001,0.6512500000000001,0.6799999999999999,0.7670404761904761,Not Sustainable
Forever 21,Synthetic_Blend,0.0323809523809524,0.6875,0.33899999999999997,0.8612500000000001,0.14,0.4120261904761905,Moderately Sustainable
Forever 21,Synthetic_Blend,0.9254761904761903,0.5,0.9902500000000001,0.8387500000000001,1.0,0.8508952380952381,Not Sustainable
Forever 21,Cotton,0.9369047619047619,0.3125,0.5367500000000001,0.8049999999999999,0.9199999999999999,0.7022309523809523,Not Sustainable
Urban Outfitters,Recycled_Poly,0.061428571428571443,0.1875,0.19524999999999992,0.02375000000000005,0.56,0.20558571428571432,Highly Sustainable
Urban Outfitters,Recycled_Poly,0.3976190476190476,0.8125,0.5137499999999999,0.99125,0.78,0.6990238095238095,Not Sustainable
Zara,Recycled_Poly,0.4042857142857143,0.625,0.6779999999999999,0.6112500000000001,0.6699999999999999,0.5977071428571429,Not Sustainable
Nike,Recycled_Poly,0.6676190476190476,0.6875,0.692,0.9875,0.9199999999999999,0.7909238095238095,Not Sustainable
Nike,Viscose,0.37500000000000006,0.4375,0.2855000000000001,0.7137500000000001,0.3800000000000001,0.4383500000000001,Moderately Sustainable
Nike,Synthetic_Blend,0.9535714285714285,0.625,0.49124999999999996,0.44625000000000004,0.7150000000000001,0.6462142857142856,Not Sustainable
Nike,Nylon,0.7404761904761905,0.75,0.8380000000000001,0.4412499999999999,0.9850000000000001,0.7509452380952382,Not Sustainable
Nike,Polyester,0.15404761904761904,0.6875,0.946,0.565,0.835,0.6375095238095237,Not Sustainable
Urban Outfitters,Cotton,0.5288095238095238,0.5,0.14050000000000007,0.13874999999999993,0.7850000000000001,0.4186119047619048,Moderately Sustainable
Adidas,Cotton,0.44,0.4375,0.053749999999999964,0.12749999999999995,0.5250000000000001,0.31675,Moderately Sustainable
Urban Outfitters,Nylon,0.010000000000000009,0.3125,0.4165000000000001,0.835,0.605,0.4358000000000001,Moderately Sustainable
Adidas,Synthetic_Blend,0.5566666666666666,0.0625,0.9295,0.9837500000000001,0.10999999999999999,0.5284833333333333,Not Sustainable
Forever 21,Cotton,0.07261904761904764,0.3125,0.4277500000000001,0.2250000000000001,0.04500000000000004,0.21657380952380959,Highly Sustainable
Urban Outfitters,Recycled_Poly,0.0728571428571429,0.0,0.3055000000000001,0.7262500000000001,0.77,0.3749214285714286,Moderately Sustainable
Nike,Synthetic_Blend,0.9633333333333334,0.25,0.8712500000000001,0.645,0.595,0.6649166666666668,Not Sustainable
Adidas,Nylon,0.31690476190476197,0.875,0.6637500000000001,0.3287500000000001,0.915,0.6198809523809524,Not Sustainable
Zara,Organic_Cotton,0.37666666666666665,0.3125,0.6255,0.8175000000000001,0.5150000000000001,0.5294333333333333,Not Sustainable
Forever 21,Organic_Cotton,0.7816666666666667,0.1875,0.18900000000000006,0.17874999999999996,0.6100000000000001,0.38938333333333336,Moderately Sustainable
Adidas,Polyester,0.7480952380952381,0.4375,0.45724999999999993,0.9637500000000001,0.3400000000000001,0.5893190476190476,Not Sustainable
Nike,Viscose,0.022142857142857186,0.5,0.6692500000000001,0.45999999999999996,0.885,0.5072785714285715,Not Sustainable
Zara,Wool,0.9076190476190475,0.5625,0.16349999999999998,0.51875,0.875,0.6054738095238095,Not Sustainable
Nike,Nylon,0.7166666666666666,0.4375,0.22425000000000006,0.16999999999999993,0.6100000000000001,0.4316833333333333,Moderately Sustainable
Urban Outfitters,Viscose,0.8109523809523809,0.9375,0.7755000000000001,0.6875,0.8500000000000001,0.8122904761904763,Not Sustainable
Adidas,Wool,0.15952380952380957,1.0,0.45724999999999993,0.675,0.9000000000000001,0.638354761904762,Not Sustainable
Zara,Viscose,0.12023809523809531,1.0,0.20700000000000007,0.7324999999999999,0.685,0.548947619047619,Not Sustainable
Adidas,Organic_Cotton,0.8616666666666666,0.1875,0.6965000000000001,0.26249999999999996,0.915,0.5846333333333333,Not Sustainable
Urban Outfitters,Nylon,0.8688095238095237,0.0625,0.46425000000000005,0.16874999999999996,0.655,0.44386190476190474,Moderately Sustainable
Urban Outfitters,Viscose,0.9016666666666666,0.5625,0.7404999999999999,0.02749999999999997,0.5050000000000001,0.5474333333333332,Not Sustainable
Zara,Cotton,0.14238095238095244,0.0625,0.4337500000000001,0.43999999999999995,0.895,0.3947261904761905,Moderately Sustainable
Forever 21,Polyester,0.9207142857142856,0.0625,0.29374999999999996,0.5225,0.22999999999999998,0.4058928571428571,Moderately Sustainable
Urban Outfitters,Organic_Cotton,0.8747619047619046,0.75,0.38450000000000006,0.10250000000000004,0.8700000000000001,0.596352380952381,Not Sustainable
Forever 21,Recycled_Poly,0.23119047619047622,0.3125,0.55,0.5025,0.675,0.4542380952380952,Moderately Sustainable
Adidas,Polyester,0.5819047619047619,0.875,0.6895,0.9199999999999999,0.6950000000000001,0.7522809523809524,Not Sustainable
Forever 21,Microfiber,0.48261904761904767,0.875,0.35424999999999995,0.1975,0.3500000000000001,0.45187380952380957,Moderately Sustainable
Zara,Polyester,0.03047619047619049,0.4375,0.21100000000000008,0.08499999999999996,0.125,0.17779523809523812,Highly Sustainable
Zara,Linen,0.09476190476190477,0.4375,0.7582500000000001,0.05625000000000002,0.51,0.371352380952381,Moderately Sustainable
Adidas,Tencel,0.11000000000000004,0.25,0.5157499999999999,0.3700000000000001,0.29499999999999993,0.30815000000000003,Moderately Sustainable
Nike,Viscose,0.6252380952380951,0.4375,0.30899999999999994,0.1825000000000001,0.845,0.479847619047619,Moderately Sustainable
Adidas,Microfiber,0.5366666666666666,0.0625,0.5700000000000001,0.7562500000000001,0.94,0.5730833333333333,Not Sustainable
Urban Outfitters,Tencel,0.09142857142857147,0.6875,0.964,0.8225,0.855,0.6840857142857143,Not Sustainable
Forever 21,Organic_Cotton,0.7961904761904761,0.25,0.30699999999999994,0.48124999999999996,0.235,0.4138880952380952,Moderately Sustainable
Urban Outfitters,Cotton,0.5864285714285713,0.25,0.825,0.5925,0.07000000000000006,0.4647857142857143,Moderately Sustainable
Urban Outfitters,Microfiber,0.2614285714285714,0.75,0.24849999999999994,0.32624999999999993,0.26,0.3692357142857142,Moderately Sustainable
Zara,Linen,0.18023809523809525,0.375,0.052750000000000075,0.3425,0.48,0.2860976190476191,Moderately Sustainable
Forever 21,Viscose,0.14190476190476192,0.375,0.82375,0.9737500000000001,0.75,0.6128809523809524,Not Sustainable
Forever 21,Cotton,0.40738095238095245,0.625,0.31025000000000014,0.018750000000000044,0.27,0.3262761904761905,Moderately Sustainable
Zara,Linen,0.3988095238095238,0.75,0.937,0.30625000000000013,0.7050000000000001,0.6194119047619049,Not Sustainable
Nike,Microfiber,0.7007142857142856,0.5625,0.26774999999999993,0.45999999999999996,0.655,0.529192857142857,Not Sustainable
Urban Outfitters,Nylon,0.6245238095238095,0.375,0.37949999999999995,0.40000000000000013,0.5250000000000001,0.46080476190476194,Moderately Sustainable
Forever 21,Cotton,0.03142857142857147,0.5,0.5665,0.7475,0.74,0.5170857142857143,Not Sustainable
Nike,Recycled_Poly,0.6433333333333333,0.4375,0.38874999999999993,0.72875,0.31000000000000005,0.5016666666666667,Not Sustainable
Forever 21,Wool,0.5019047619047619,0.9375,0.9895,0.925,0.8200000000000001,0.8347809523809524,Not Sustainable
Urban Outfitters,Recycled_Poly,0.33,0.25,0.7375,0.69875,0.625,0.5282500000000001,Not Sustainable
Forever 21,Wool,0.06595238095238098,0.125,0.9677500000000001,0.855,0.06000000000000005,0.4147404761904762,Moderately Sustainable
Urban Outfitters,Recycled_Poly,0.13238095238095243,0.25,0.00924999999999998,0.27875000000000005,0.645,0.2630761904761905,Moderately Sustainable
Nike,Polyester,0.9423809523809523,0.9375,0.016000000000000014,0.007500000000000062,0.6799999999999999,0.5166761904761905,Not Sustainable
Urban Outfitters,Polyester,0.5357142857142858,0.5625,0.01750000000000007,0.6425000000000001,0.8900000000000001,0.5296428571428573,Not Sustainable
Urban Outfitters,Recycled_Poly,0.1878571428571429,1.0,0.15225,0.3075000000000001,0.245,0.37852142857142856,Moderately Sustainable
Forever 21,Synthetic_Blend,0.5211904761904762,0.75,0.0807500000000001,0.47750000000000004,0.5150000000000001,0.46888809523809527,Moderately Sustainable
Forever 21,Cotton,0.585,0.125,0.6692500000000001,0.83125,0.97,0.6361000000000001,Not Sustainable
Zara,Microfiber,0.7354761904761904,0.9375,0.05725000000000002,0.815,0.010000000000000009,0.5110452380952382,Not Sustainable
Zara,Linen,0.6459523809523808,0.1875,0.91625,0.675,0.050000000000000044,0.4949404761904761,Moderately Sustainable
Adidas,Viscose,0.5285714285714287,0.0625,0.94625,0.09499999999999997,0.875,0.5014642857142857,Not Sustainable
Forever 21,Viscose,0.3497619047619048,0.625,0.016000000000000014,0.2650000000000001,0.75,0.40115238095238104,Moderately Sustainable
Urban Outfitters,Nylon,0.3166666666666667,0.4375,0.5802499999999999,0.49750000000000005,0.865,0.5393833333333333,Not Sustainable
Nike,Microfiber,0.15285714285714286,1.0,0.76325,0.4425000000000001,0.06500000000000006,0.48472142857142864,Moderately Sustainable
Urban Outfitters,Cotton,0.6642857142857141,0.75,0.992,0.99,0.41500000000000004,0.7622571428571427,Not Sustainable
Nike,Linen,0.44476190476190475,0.6875,0.5662500000000001,0.48,0.55,0.5457023809523809,Not Sustainable
Forever 21,Wool,0.1671428571428572,0.5625,0.817,0.31499999999999995,0.9100000000000001,0.5543285714285714,Not Sustainable
Zara,Synthetic_Blend,0.740952380952381,0.25,0.75725,0.49750000000000005,0.405,0.5301404761904763,Not Sustainable
Zara,Nylon,0.601190476190476,0.875,0.36850000000000005,0.9737500000000001,0.345,0.6326880952380952,Not Sustainable
Adidas,Nylon,0.8404761904761904,0.875,0.5702499999999999,0.71,0.655,0.730145238095238,Not Sustainable
Zara,Polyester,0.6902380952380951,0.125,0.6112500000000001,0.7650000000000001,1.0,0.6382976190476191,Not Sustainable
Urban Outfitters,Polyester,0.8069047619047618,0.75,0.79775,0.10750000000000004,0.925,0.6774309523809523,Not Sustainable
Adidas,Viscose,0.3307142857142857,0.75,0.1735,0.1775,0.3400000000000001,0.3543428571428572,Moderately Sustainable
Nike,Linen,0.12333333333333335,0.3125,0.44500000000000006,0.35250000000000004,0.5349999999999999,0.3536666666666667,Moderately Sustainable
Urban Outfitters,Nylon,0.4907142857142857,0.4375,0.738,0.8,0.6300000000000001,0.6192428571428572,Not Sustainable
Forever 21,Cotton,0.20857142857142857,0.25,0.31174999999999997,0.007500000000000062,0.5050000000000001,0.25656428571428574,Moderately Sustainable
Forever 21,Microfiber,0.8585714285714285,0.625,0.44075,0.8325,0.76,0.7033642857142857,Not Sustainable
Nike,Organic_Cotton,0.39166666666666666,0.9375,0.3215000000000001,0.22625000000000006,0.5050000000000001,0.47638333333333344,Moderately Sustainable
Nike,Wool,0.47261904761904766,0.625,0.385,0.3587500000000001,0.5,0.46827380952380954,Moderately Sustainable
Zara,Viscose,0.3507142857142857,0.0,0.9757500000000001,0.9299999999999999,0.5900000000000001,0.5692928571428573,Not Sustainable
Urban Outfitters,Synthetic_Blend,0.7978571428571428,0.9375,0.14250000000000007,0.81,0.385,0.6145714285714285,Not Sustainable
Nike,Wool,0.8252380952380951,0.75,0.07550000000000012,0.57375,0.7650000000000001,0.5978976190476191,Not Sustainable
Forever 21,Microfiber,0.9880952380952381,0.8125,0.5565,0.04625000000000001,0.45999999999999996,0.5726690476190476,Not Sustainable
Forever 21,Wool,0.21309523809523817,0.4375,0.6732500000000001,0.8500000000000001,0.44999999999999996,0.5247690476190477,Not Sustainable
Forever 21,Polyester,0.7792857142857144,0.625,0.98875,0.55,0.135,0.6156071428571428,Not Sustainable
Zara,Synthetic_Blend,0.9959523809523809,1.0,0.57125,0.7424999999999999,0.8800000000000001,0.8379404761904761,Not Sustainable
Adidas,Linen,0.7628571428571429,0.875,0.7907500000000001,0.8687500000000001,0.75,0.8094714285714286,Not Sustainable
Adidas,Organic_Cotton,0.9414285714285715,0.1875,0.3025,0.53125,0.10499999999999998,0.4135357142857143,Moderately Sustainable
Adidas,Organic_Cotton,0.6690476190476191,0.875,0.8029999999999999,0.26374999999999993,0.665,0.6551595238095238,Not Sustainable
Nike,Linen,0.8545238095238095,0.875,0.3265,0.08499999999999996,0.3800000000000001,0.5042047619047618,Not Sustainable
Zara,Polyester,0.21309523809523817,0.3125,0.952,0.9475,0.31000000000000005,0.5470190476190477,Not Sustainable
Adidas,Tencel,0.6454761904761905,0.8125,0.98125,0.59125,0.29499999999999993,0.6650952380952381,Not Sustainable
Adidas,Recycled_Poly,0.7714285714285714,0.0,0.7550000000000001,0.7850000000000001,0.25,0.5122857142857142,Not Sustainable
Forever 21,Microfiber,0.008571428571428619,0.375,0.21050000000000013,0.35624999999999996,0.96,0.38206428571428575,Moderately Sustainable
Forever 21,Nylon,0.3645238095238095,0.6875,0.33375,0.25125,0.585,0.44440476190476186,Moderately Sustainable
Nike,Wool,0.6111904761904761,0.75,0.62575,0.50125,0.75,0.6476380952380951,Not Sustainable
Nike,Organic_Cotton,0.33642857142857147,0.5625,0.9405000000000001,0.7862500000000001,0.7550000000000001,0.6761357142857143,Not Sustainable
Adidas,Organic_Cotton,0.4652380952380953,0.5625,0.11975000000000002,0.23375000000000012,0.4750000000000001,0.3712476190476191,Moderately Sustainable
Forever 21,Microfiber,0.2688095238095239,0.75,0.43300000000000005,0.23750000000000004,0.6200000000000001,0.4618619047619048,Moderately Sustainable
Forever 21,Wool,0.32523809523809527,0.9375,0.29574999999999996,0.17874999999999996,0.235,0.39444761904761905,Moderately Sustainable
Urban Outfitters,Viscose,0.7002380952380951,0.0,0.496,0.17375000000000007,0.245,0.32299761904761903,Moderately Sustainable
Forever 21,Tencel,0.7978571428571428,0.9375,0.4255,0.90875,0.565,0.7269214285714286,Not Sustainable
Adidas,Nylon,0.06,0.4375,0.29899999999999993,0.04125000000000001,0.3500000000000001,0.23755,Highly Sustainable
Forever 21,Synthetic_Blend,0.891904761904762,0.9375,0.5627500000000001,0.65375,0.14,0.6371809523809524,Not Sustainable
Zara,Synthetic_Blend,0.7154761904761904,0.0625,0.778,0.9199999999999999,0.56,0.6071952380952381,Not Sustainable
Adidas,Microfiber,0.48261904761904767,0.5625,0.89575,0.04125000000000001,0.575,0.5114238095238095,Not Sustainable
